requested_date,portfolio_name,total_portfolio_value_estimated,government_bond_exposure,equity_exposure,corporate_bond_exposure,regulatory_status,worst_margin_constraint,worst_margin_value
2025-05-29,Monte_Carlo_Best_Sharpe,535480393.1067728,144029477.41475043,56270487.16595496,157012747.39531228,OK,STATE_MIN_20_PT,91796668.54763642
2025-05-30,Monte_Carlo_Best_Sharpe,535970394.77744734,144065716.17746902,56659469.360980004,157077528.10824317,OK,STATE_MIN_20_PT,91832907.31035501
2025-06-02,Monte_Carlo_Best_Sharpe,536286276.7946561,144173356.3546896,56741541.145670876,157203698.16354054,OK,STATE_MIN_20_PT,91940547.48757559
2025-06-03,Monte_Carlo_Best_Sharpe,535202698.00831103,144209787.13273945,55576626.54377529,157248603.2010411,OK,STATE_MIN_20_PT,91976978.26562545
2025-06-04,Monte_Carlo_Best_Sharpe,535844834.83713174,144409175.29366726,55898852.829778075,157369125.5829313,OK,STATE_MIN_20_PT,92176366.42655325
2025-06-05,Monte_Carlo_Best_Sharpe,535797757.93569297,144439162.06122255,55765028.77496989,157425885.96874544,OK,STATE_MIN_20_PT,92206353.19410855
2025-06-09,Monte_Carlo_Best_Sharpe,535770428.5062083,144525536.97860938,55508489.48444569,157568720.91239816,OK,STATE_MIN_20_PT,92292728.11149538
2025-06-10,Monte_Carlo_Best_Sharpe,535651234.8522103,144533915.66671652,55355211.299303696,157594426.75543496,OK,STATE_MIN_20_PT,92301106.79960251
2025-06-11,Monte_Carlo_Best_Sharpe,536071043.2441917,144587442.7861261,55649057.189390324,157666862.13792023,OK,STATE_MIN_20_PT,92354633.9190121
2025-06-12,Monte_Carlo_Best_Sharpe,535984679.3931145,144690676.3856926,55372635.95464499,157753685.9220218,OK,STATE_MIN_20_PT,92457867.51857859
2025-06-13,Monte_Carlo_Best_Sharpe,535525632.9435477,144713217.65058252,54875282.00807549,157769452.15413454,OK,STATE_MIN_20_PT,92480408.78346851
2025-06-16,Monte_Carlo_Best_Sharpe,535246419.7376814,144826792.02799767,54366669.13156139,157885277.44736722,OK,STATE_MIN_20_PT,92593983.16088367
2025-06-17,Monte_Carlo_Best_Sharpe,534952506.6674587,144863350.39402747,53993345.1520211,157928129.99065506,OK,STATE_MIN_20_PT,92630541.52691346
2025-06-18,Monte_Carlo_Best_Sharpe,535302895.3301287,144897867.5753631,54266878.65992793,157970467.96408263,OK,STATE_MIN_20_PT,92665058.70824909
2025-06-19,Monte_Carlo_Best_Sharpe,535597221.6532384,144972572.8726778,54417813.76821266,158039153.8815929,OK,STATE_MIN_20_PT,92739764.0055638
2025-06-20,Monte_Carlo_Best_Sharpe,535558249.2096043,145016439.71276322,54297307.0042084,158076821.3618776,OK,STATE_MIN_20_PT,92783630.84564921
2025-06-23,Monte_Carlo_Best_Sharpe,536062358.90434736,145153791.69937417,54523088.2716194,158217797.80259857,OK,STATE_MIN_20_PT,92920982.83226016
2025-06-24,Monte_Carlo_Best_Sharpe,536468148.6328257,145189883.0963112,54852748.406728804,158257835.99903044,OK,STATE_MIN_20_PT,92957074.2291972
2025-06-25,Monte_Carlo_Best_Sharpe,537506609.5826936,145224473.9739983,55815006.16866149,158299448.3092787,OK,STATE_MIN_20_PT,92991665.1068843
2025-06-27,Monte_Carlo_Best_Sharpe,537955723.2349081,145255335.32369676,56188606.40785469,158344100.37260163,OK,STATE_MIN_20_PT,93022526.45658275
2025-06-30,Monte_Carlo_Best_Sharpe,538366871.5235851,145369950.86181659,56355174.13788171,158474065.39313167,OK,STATE_MIN_20_PT,93137141.99470258
2025-07-01,Monte_Carlo_Best_Sharpe,538578624.1553972,145406742.9192947,56487146.617134936,158517053.48821244,OK,STATE_MIN_20_PT,93173934.05218068
2025-07-02,Monte_Carlo_Best_Sharpe,538730076.8052022,145415482.8658295,56612122.88158038,158534789.9270371,OK,STATE_MIN_20_PT,93182673.99871549
2025-07-03,Monte_Carlo_Best_Sharpe,539496926.6349485,145457363.29109678,57290911.933931716,158580970.27916488,OK,STATE_MIN_20_PT,93224554.42398277
2025-07-04,Monte_Carlo_Best_Sharpe,539905182.1574903,145493991.2642468,57619620.43337714,158623889.32911128,OK,STATE_MIN_20_PT,93261182.39713278
2025-07-07,Monte_Carlo_Best_Sharpe,540136482.8788912,145603887.3943098,57612293.35310529,158752621.0007211,OK,STATE_MIN_20_PT,93371078.52719578
2025-07-08,Monte_Carlo_Best_Sharpe,540438355.6114061,145640523.5847903,57834627.71795879,158795523.17790195,OK,STATE_MIN_20_PT,93407714.71767628
2025-07-09,Monte_Carlo_Best_Sharpe,540750218.9707186,145718111.62140474,58018618.47463604,158845807.74392283,OK,STATE_MIN_20_PT,93485302.75429073
2025-07-10,Monte_Carlo_Best_Sharpe,540702602.1462829,145776635.42548785,57841870.943484426,158916414.64655557,OK,STATE_MIN_20_PT,93543826.55837384
2025-07-11,Monte_Carlo_Best_Sharpe,541026520.1071469,145808277.55207253,58095118.84851845,158955442.57580075,OK,STATE_MIN_20_PT,93575468.68495852
2025-07-14,Monte_Carlo_Best_Sharpe,541019081.6825907,145913539.6346285,57866871.93278262,159070988.9844244,OK,STATE_MIN_20_PT,93680730.7675145
2025-07-15,Monte_Carlo_Best_Sharpe,541011238.9277561,145937106.25088823,57808028.14163737,159098423.40447527,OK,STATE_MIN_20_PT,93704297.38377422
2025-07-16,Monte_Carlo_Best_Sharpe,541475943.3908576,145975182.76095423,58190693.75534497,159142385.74380317,OK,STATE_MIN_20_PT,93742373.89384022
2025-07-17,Monte_Carlo_Best_Sharpe,541544704.7030394,146011781.94749478,58180025.52788885,159185216.09690064,OK,STATE_MIN_20_PT,93778973.08038077
2025-07-18,Monte_Carlo_Best_Sharpe,541639959.7641766,146050626.22990766,58191410.63674146,159230241.76677227,OK,STATE_MIN_20_PT,93817817.36279365
2025-07-21,Monte_Carlo_Best_Sharpe,541978228.4833448,146160417.47516143,58290275.80005877,159359854.07736936,OK,STATE_MIN_20_PT,93927608.60804743
2025-07-22,Monte_Carlo_Best_Sharpe,542980490.031923,146203465.5463807,59192089.74326482,159417253.6115224,OK,STATE_MIN_20_PT,93970656.67926669
2025-07-23,Monte_Carlo_Best_Sharpe,543154009.033777,146261930.90993214,59255020.26418062,159469376.72890913,OK,STATE_MIN_20_PT,94029122.04281813
2025-07-24,Monte_Carlo_Best_Sharpe,543289087.7542119,146298529.20750177,59310732.79451942,159512144.62143546,OK,STATE_MIN_20_PT,94065720.34038776
2025-07-28,Monte_Carlo_Best_Sharpe,543110585.0527871,146445378.868642,58812100.87197262,159685424.18141735,OK,STATE_MIN_20_PT,94212570.001528
2025-07-29,Monte_Carlo_Best_Sharpe,543529068.659174,146484969.36519513,59147192.84778108,159729225.31544268,OK,STATE_MIN_20_PT,94252160.49808112
2025-07-30,Monte_Carlo_Best_Sharpe,543916781.4902937,146521577.3851161,59455538.11917634,159771984.85524628,OK,STATE_MIN_20_PT,94288768.5180021
2025-07-31,Monte_Carlo_Best_Sharpe,543936817.8585254,146558188.03646305,59396207.9414064,159814740.74990082,OK,STATE_MIN_20_PT,94325379.16934904
2025-08-01,Monte_Carlo_Best_Sharpe,544013884.5132573,146594801.3214275,59372123.78510937,159879278.27596527,OK,STATE_MIN_20_PT,94361992.45431349
2025-08-04,Monte_Carlo_Best_Sharpe,544328306.2129705,146675254.63456327,59489040.82895358,159996329.6186986,OK,STATE_MIN_20_PT,94442445.76744926
2025-08-05,Monte_Carlo_Best_Sharpe,544242326.3034841,146699472.60601246,59351768.6599626,160023403.90675396,OK,STATE_MIN_20_PT,94466663.73889846
2025-08-06,Monte_Carlo_Best_Sharpe,543900809.6898086,146736121.77346236,58930859.90229749,160066146.88329363,OK,STATE_MIN_20_PT,94503312.90634835
2025-08-07,Monte_Carlo_Best_Sharpe,544141312.9960428,146767011.59644288,59111431.70219394,160095188.5666509,OK,STATE_MIN_20_PT,94534202.72932887
2025-08-08,Monte_Carlo_Best_Sharpe,544115876.4484571,146803643.69201332,59027018.3939699,160117533.23171878,OK,STATE_MIN_20_PT,94570834.82489932
2025-08-11,Monte_Carlo_Best_Sharpe,544213870.5507898,146840167.91945773,59021632.91070476,160184388.58987224,OK,STATE_MIN_20_PT,94607359.05234373
2025-08-12,Monte_Carlo_Best_Sharpe,544212102.0108807,146871601.3754527,58952245.70472936,160220573.7999435,OK,STATE_MIN_20_PT,94638792.50833869
2025-08-14,Monte_Carlo_Best_Sharpe,544669773.91834,146956424.33011773,59207320.31404163,160338348.14342558,OK,STATE_MIN_20_PT,94723615.46300372
2025-08-15,Monte_Carlo_Best_Sharpe,544738082.8859856,147058484.0616247,59098372.296514556,160413545.39709124,OK,STATE_MIN_20_PT,94825675.1945107
2025-08-18,Monte_Carlo_Best_Sharpe,544987103.6690543,147138657.554644,59147973.63468075,160532791.3489744,OK,STATE_MIN_20_PT,94905848.68752998
2025-08-19,Monte_Carlo_Best_Sharpe,545153798.2877951,147183153.73900104,59217304.393610224,160585659.02442873,OK,STATE_MIN_20_PT,94950344.87188703
2025-08-20,Monte_Carlo_Best_Sharpe,545148985.665328,147228569.07145315,59124553.62022031,160628181.8428994,OK,STATE_MIN_20_PT,94995760.20433915
2025-08-21,Monte_Carlo_Best_Sharpe,545374983.9507169,147265176.38473523,59271186.62480608,160670939.81042042,OK,STATE_MIN_20_PT,95032367.51762122
2025-08-22,Monte_Carlo_Best_Sharpe,545665712.7340727,147301789.20604387,59482550.8285171,160713691.5687566,OK,STATE_MIN_20_PT,95068980.33892986
2025-08-25,Monte_Carlo_Best_Sharpe,545856099.1812603,147340494.20382664,59569329.73906172,160778594.10761696,OK,STATE_MIN_20_PT,95107685.33671263
2025-08-26,Monte_Carlo_Best_Sharpe,546385169.921752,147383046.17752486,60010121.726637386,160824320.88683468,OK,STATE_MIN_20_PT,95150237.31041086
2025-08-27,Monte_Carlo_Best_Sharpe,546907515.9760102,147367520.80250698,60550154.7597095,160822159.28303853,OK,STATE_MIN_20_PT,95134711.93539298
2025-08-28,Monte_Carlo_Best_Sharpe,546977575.0218477,147404850.63853008,60540056.324472174,160864986.92809027,OK,STATE_MIN_20_PT,95172041.77141607
2025-08-29,Monte_Carlo_Best_Sharpe,547057772.1558392,147442182.76985046,60540101.9326731,160907806.32256064,OK,STATE_MIN_20_PT,95209373.90273646
2025-09-01,Monte_Carlo_Best_Sharpe,547529769.1616702,147574971.95683414,60735051.536659226,161052064.53742173,OK,STATE_MIN_20_PT,95342163.08972013
2025-09-02,Monte_Carlo_Best_Sharpe,547458809.0880067,147676883.3925278,60479169.59155106,161135074.9731727,OK,STATE_MIN_20_PT,95444074.52541378
2025-09-03,Monte_Carlo_Best_Sharpe,547805144.922255,147714117.73180756,60746865.39724553,161176480.6624468,OK,STATE_MIN_20_PT,95481308.86469355
2025-09-05,Monte_Carlo_Best_Sharpe,548394553.0514431,147788979.85015652,61174884.24521227,161263007.8253191,OK,STATE_MIN_20_PT,95556170.98304251
2025-09-08,Monte_Carlo_Best_Sharpe,549053247.0684674,147900312.97778165,61594169.76359117,161391083.19633943,OK,STATE_MIN_20_PT,95667504.11066765
2025-09-09,Monte_Carlo_Best_Sharpe,549169180.4835651,147885866.131099,61734597.98158257,161381035.24012834,OK,STATE_MIN_20_PT,95653057.26398498
2025-09-10,Monte_Carlo_Best_Sharpe,549205382.1855911,148036758.370484,61524714.85660379,161476227.82774824,OK,STATE_MIN_20_PT,95803949.50336999
2025-09-11,Monte_Carlo_Best_Sharpe,549384900.2564025,148064623.60965517,61646607.27659911,161505988.2393931,OK,STATE_MIN_20_PT,95831814.74254116
2025-09-12,Monte_Carlo_Best_Sharpe,549839208.3998609,148101859.93440717,61943299.591262124,161626367.74343657,OK,STATE_MIN_20_PT,95869051.06729317
2025-09-15,Monte_Carlo_Best_Sharpe,550385708.2093889,148162774.8492111,62321901.856024146,161733350.37339857,OK,STATE_MIN_20_PT,95929965.98209709
2025-09-16,Monte_Carlo_Best_Sharpe,550996454.3330958,148250783.4672124,62751675.82730226,161826313.90782598,OK,STATE_MIN_20_PT,96017974.6000984
2025-09-17,Monte_Carlo_Best_Sharpe,551611826.0003603,148292821.91723984,63266576.20910919,161884746.74325618,OK,STATE_MIN_20_PT,96060013.05012584
2025-09-18,Monte_Carlo_Best_Sharpe,551744741.2548649,148328823.07000136,63322419.44302884,161925817.61107954,OK,STATE_MIN_20_PT,96096014.20288736
2025-09-19,Monte_Carlo_Best_Sharpe,551405966.0808746,148365139.87042043,62906262.73852221,161966882.34117684,OK,STATE_MIN_20_PT,96132331.00330642
2025-09-22,Monte_Carlo_Best_Sharpe,551622331.7256778,148478075.55795684,62882969.9209102,162093605.11605564,OK,STATE_MIN_20_PT,96245266.69084284
2025-09-23,Monte_Carlo_Best_Sharpe,551739870.3001677,148515696.18623507,62920392.922487974,162136100.0606895,OK,STATE_MIN_20_PT,96282887.31912106
2025-09-24,Monte_Carlo_Best_Sharpe,551731003.002172,148553317.283474,62831413.177418016,162178591.4105249,OK,STATE_MIN_20_PT,96320508.41635999
2025-09-25,Monte_Carlo_Best_Sharpe,551446457.6462235,148590938.84369212,62466758.51586285,162221079.1559134,OK,STATE_MIN_20_PT,96358129.97657812
2025-09-26,Monte_Carlo_Best_Sharpe,551172516.0406802,148628560.85999465,62113734.361196555,162262539.68873382,OK,STATE_MIN_20_PT,96395751.99288064
2025-09-29,Monte_Carlo_Best_Sharpe,551030058.6001558,148741429.57708293,61730969.31878109,162389978.5735367,OK,STATE_MIN_20_PT,96508620.70996892
2025-09-30,Monte_Carlo_Best_Sharpe,550962832.4799302,148779053.35123906,61583647.08828232,162432450.9096537,OK,STATE_MIN_20_PT,96546244.48412505
2025-10-01,Monte_Carlo_Best_Sharpe,551118130.3481877,148816677.54821023,61658852.086151615,162474919.58307067,OK,STATE_MIN_20_PT,96583868.68109623
2025-10-02,Monte_Carlo_Best_Sharpe,550904418.2373179,148854302.1615837,61365050.36137678,162517384.5836023,OK,STATE_MIN_20_PT,96621493.29446968
2025-10-03,Monte_Carlo_Best_Sharpe,550756296.966436,148881937.57039863,61162590.94181485,162544087.32346737,OK,STATE_MIN_20_PT,96649128.70328462
2025-10-06,Monte_Carlo_Best_Sharpe,551480356.6215777,149362921.35692152,61081283.61644027,162868470.51746082,OK,STATE_MIN_20_PT,97130112.48980752
2025-10-07,Monte_Carlo_Best_Sharpe,551311542.2830489,149400249.99521893,60833218.97419962,162910392.1828752,OK,STATE_MIN_20_PT,97167441.12810493
2025-10-08,Monte_Carlo_Best_Sharpe,551481834.4080291,149437584.5395671,60924078.17163244,162952490.56607434,OK,STATE_MIN_20_PT,97204775.6724531
2025-10-09,Monte_Carlo_Best_Sharpe,551466362.3295152,149474920.20211434,60829174.36813162,162994586.62851414,OK,STATE_MIN_20_PT,97242111.33500034
2025-10-10,Monte_Carlo_Best_Sharpe,551855138.5994529,149571252.50537127,61036247.67610739,163079957.28721908,OK,STATE_MIN_20_PT,97338443.63825727
2025-10-13,Monte_Carlo_Best_Sharpe,552041653.268947,149734779.62973034,60916545.28181443,163222647.22664708,OK,STATE_MIN_20_PT,97501970.76261634
2025-10-14,Monte_Carlo_Best_Sharpe,552155071.1919539,149722743.8332387,61022536.35135629,163242109.87660378,OK,STATE_MIN_20_PT,97489934.96612468
2025-10-16,Monte_Carlo_Best_Sharpe,552435309.67076,149846851.08276826,61055643.624183625,163365133.83305302,OK,STATE_MIN_20_PT,97614042.21565425
2025-10-17,Monte_Carlo_Best_Sharpe,552709003.4689467,149883930.07136917,61211304.81511505,163446087.45170736,OK,STATE_MIN_20_PT,97651121.20425516
2025-10-20,Monte_Carlo_Best_Sharpe,552877603.9121051,150001570.69398332,61133844.48806311,163574507.59930357,OK,STATE_MIN_20_PT,97768761.82686931
2025-10-21,Monte_Carlo_Best_Sharpe,553997484.9573667,150069165.23441148,62131348.83411418,163629289.75808603,OK,STATE_MIN_20_PT,97836356.36729747
2025-10-22,Monte_Carlo_Best_Sharpe,554716241.5603409,150117515.51996678,62750997.94031571,163680046.96930334,OK,STATE_MIN_20_PT,97884706.65285277
2025-10-23,Monte_Carlo_Best_Sharpe,555164803.4765997,150169507.0418573,63097596.24810849,163730019.0558788,OK,STATE_MIN_20_PT,97936698.1747433
2025-10-24,Monte_Carlo_Best_Sharpe,555293729.0417051,150206906.90595445,63110151.806115374,163808989.19888014,OK,STATE_MIN_20_PT,97974098.03884044
2025-10-27,Monte_Carlo_Best_Sharpe,555782123.9341071,150337965.3677675,63303122.44911969,163973354.98646483,OK,STATE_MIN_20_PT,98105156.5006535
2025-10-28,Monte_Carlo_Best_Sharpe,555876609.5199397,150374191.06102234,63319805.2659232,164014932.06223902,OK,STATE_MIN_20_PT,98141382.19390833
2025-10-29,Monte_Carlo_Best_Sharpe,556274400.2546475,150406236.21656036,63654192.91153171,164046289.99580026,OK,STATE_MIN_20_PT,98173427.34944636
2025-10-30,Monte_Carlo_Best_Sharpe,556338355.0973713,150444460.57146716,63637794.881385766,164088418.51376325,OK,STATE_MIN_20_PT,98211651.70435315
2025-10-31,Monte_Carlo_Best_Sharpe,556675549.5676699,150487306.16845366,63882197.284517035,164138364.98394403,OK,STATE_MIN_20_PT,98254497.30133966
2025-11-03,Monte_Carlo_Best_Sharpe,557174885.8089352,150609378.83429036,64127805.844180234,164270019.9997095,OK,STATE_MIN_20_PT,98376569.96717635
2025-11-04,Monte_Carlo_Best_Sharpe,557119835.7792463,150645531.40647686,63995079.20386221,164311544.03815204,OK,STATE_MIN_20_PT,98412722.53936285
2025-11-05,Monte_Carlo_Best_Sharpe,557659656.4826571,150682794.87325713,64455741.55741414,164353438.9212306,OK,STATE_MIN_20_PT,98449986.00614312
2025-11-06,Monte_Carlo_Best_Sharpe,558452737.3326087,150720059.09360462,65169666.15621145,164395330.9520374,OK,STATE_MIN_20_PT,98487250.22649062
2025-11-07,Monte_Carlo_Best_Sharpe,558634768.3205009,150738033.70278907,65325332.2601386,164403721.22681814,OK,STATE_MIN_20_PT,98505224.83567506
2025-11-10,Monte_Carlo_Best_Sharpe,559319791.7940817,150887224.0911911,65714556.682759404,164550329.88937604,OK,STATE_MIN_20_PT,98654415.2240771
2025-11-11,Monte_Carlo_Best_Sharpe,559769514.2104143,150944755.6219098,66039081.20565406,164617996.25209522,OK,STATE_MIN_20_PT,98711946.75479579
2025-11-12,Monte_Carlo_Best_Sharpe,559954269.5758886,150982431.95873046,66143990.912518606,164660165.57388443,OK,STATE_MIN_20_PT,98749623.09161645
2025-11-13,Monte_Carlo_Best_Sharpe,560336448.2711377,151019684.56768715,66447064.579446405,164702017.99324894,OK,STATE_MIN_20_PT,98786875.70057315
2025-11-14,Monte_Carlo_Best_Sharpe,559861772.5597053,151056937.78694364,65893286.257833205,164743867.38417315,OK,STATE_MIN_20_PT,98824128.91982964
2025-11-17,Monte_Carlo_Best_Sharpe,560872951.0835919,151167282.6252882,66669793.81111979,164868193.51642883,OK,STATE_MIN_20_PT,98934473.75817418
2025-11-18,Monte_Carlo_Best_Sharpe,561026601.2452912,151196348.949637,66753459.96730785,164909111.1975912,OK,STATE_MIN_20_PT,98963540.08252299
2025-11-19,Monte_Carlo_Best_Sharpe,561177590.667081,151235752.31540656,66823209.95816148,164950947.26275778,OK,STATE_MIN_20_PT,99002943.44829255
2025-11-20,Monte_Carlo_Best_Sharpe,561436273.2898104,151273017.0427325,67002791.09078358,164992784.0255393,OK,STATE_MIN_20_PT,99040208.1756185
2025-11-21,Monte_Carlo_Best_Sharpe,561827001.9575949,151312847.2457086,67289995.09489045,165056478.4862407,OK,STATE_MIN_20_PT,99080038.3785946
2025-11-24,Monte_Carlo_Best_Sharpe,561735022.1269318,151415215.2498658,66968067.01729332,165184058.72901753,OK,STATE_MIN_20_PT,99182406.3827518
2025-11-25,Monte_Carlo_Best_Sharpe,561718389.4262779,151452081.28704283,66872937.09143613,165225689.91704378,OK,STATE_MIN_20_PT,99219272.41992882
2025-11-26,Monte_Carlo_Best_Sharpe,561755611.7102258,151489346.725726,66831128.12192668,165267455.731818,OK,STATE_MIN_20_PT,99256537.858612
2025-11-27,Monte_Carlo_Best_Sharpe,561761957.3291292,151526612.7733486,66758445.21763478,165309218.2073908,OK,STATE_MIN_20_PT,99293803.90623459
2025-11-28,Monte_Carlo_Best_Sharpe,562085212.544879,151566627.5965734,66997937.347428784,165352966.4701215,OK,STATE_MIN_20_PT,99333818.7294594
2025-12-01,Monte_Carlo_Best_Sharpe,562300123.9026359,151678439.70814294,66975788.27247909,165478214.79125878,OK,STATE_MIN_20_PT,99445630.84102893
2025-12-02,Monte_Carlo_Best_Sharpe,562634991.3658597,151715584.36135444,67232191.06754072,165519534.8062095,OK,STATE_MIN_20_PT,99482775.49424043
2025-12-03,Monte_Carlo_Best_Sharpe,562651482.2788262,151774994.98585367,67115097.30201398,165593708.86020356,OK,STATE_MIN_20_PT,99542186.11873966
2025-12-04,Monte_Carlo_Best_Sharpe,563096454.8209288,151841148.7904592,67426506.57821622,165661118.32149836,OK,STATE_MIN_20_PT,99608339.92334518
2025-12-05,Monte_Carlo_Best_Sharpe,563104496.3235787,151943741.99976942,67305198.51369214,165687874.67936203,OK,STATE_MIN_20_PT,99710933.13265541
2025-12-08,Monte_Carlo_Best_Sharpe,563321344.8299862,152054659.52812824,67286217.3326351,165812786.83846778,OK,STATE_MIN_20_PT,99821850.66101423
2025-12-09,Monte_Carlo_Best_Sharpe,563448724.8123095,152076571.4520933,67360332.62301253,165844139.60644853,OK,STATE_MIN_20_PT,99843762.5849793
2025-12-10,Monte_Carlo_Best_Sharpe,563499889.1779367,152114540.361753,67331590.73255494,165886076.95287353,OK,STATE_MIN_20_PT,99881731.49463898
2025-12-11,Monte_Carlo_Best_Sharpe,563515049.7344915,152169558.16091466,67244500.79001826,165933309.6528034,OK,STATE_MIN_20_PT,99936749.29380065
2025-12-12,Monte_Carlo_Best_Sharpe,563743033.9576981,152195523.48198506,67408499.14452678,165971330.2004312,OK,STATE_MIN_20_PT,99962714.61487105
2025-12-15,Monte_Carlo_Best_Sharpe,563601076.5428283,152318181.07124177,67016323.971971035,166098890.36886033,OK,STATE_MIN_20_PT,100085372.20412776
2025-12-16,Monte_Carlo_Best_Sharpe,563784757.5854158,152360645.63803545,67112690.86514121,166143739.95148402,OK,STATE_MIN_20_PT,100127836.77092144
2025-12-18,Monte_Carlo_Best_Sharpe,564089818.6746821,152449828.48619828,67239450.36005594,166232858.6976728,OK,STATE_MIN_20_PT,100217019.61908427
2025-12-19,Monte_Carlo_Best_Sharpe,564137292.2979274,152487519.4518764,67207641.3785061,166274450.33678985,OK,STATE_MIN_20_PT,100254710.5847624
2025-12-22,Monte_Carlo_Best_Sharpe,564146980.1563833,152603556.84529173,66974951.192848474,166400790.98748797,OK,STATE_MIN_20_PT,100370747.97817773
2025-12-23,Monte_Carlo_Best_Sharpe,564610589.5798914,152681334.02775958,67292656.36625838,166468918.0551184,OK,STATE_MIN_20_PT,100448525.16064557
2025-12-24,Monte_Carlo_Best_Sharpe,564558711.0932171,152719093.18475088,67161455.92252973,166510480.8551815,OK,STATE_MIN_20_PT,100486284.31763688
2025-12-25,Monte_Carlo_Best_Sharpe,565076404.8227733,152756731.9575478,67599989.02302639,166552002.71144408,OK,STATE_MIN_20_PT,100523923.0904338
2025-12-26,Monte_Carlo_Best_Sharpe,565492142.720958,152794369.91107932,67936571.0102385,166593520.6688851,OK,STATE_MIN_20_PT,100561561.04396531
2025-12-29,Monte_Carlo_Best_Sharpe,565697144.7998974,152827889.4421398,68013172.13103919,166688402.09596336,OK,STATE_MIN_20_PT,100595080.5750258
2025-12-30,Monte_Carlo_Best_Sharpe,565965568.4112409,152905315.54923028,68141409.80922115,166751161.92203447,OK,STATE_MIN_20_PT,100672506.68211627
2025-12-31,Monte_Carlo_Best_Sharpe,566302535.6351085,152937619.39026597,68416258.76523885,166780976.34884846,OK,STATE_MIN_20_PT,100704810.52315196
2025-01-03,Monte_Carlo_Min_Variance,508713241.7044098,137862390.46881446,42911846.00184375,149771324.1029964,OK,STATE_MIN_20_PT,85629581.60170045
2025-01-06,Monte_Carlo_Min_Variance,509219855.63162327,137970250.30420873,43188413.35750581,149893510.83915368,OK,STATE_MIN_20_PT,85737441.43709472
2025-01-07,Monte_Carlo_Min_Variance,509073926.37887955,138006124.37339148,42965878.80324753,149934242.07148543,OK,STATE_MIN_20_PT,85773315.50627747
2025-01-08,Monte_Carlo_Min_Variance,509096179.86716247,138045020.1696528,42906232.755007714,149977245.81174684,OK,STATE_MIN_20_PT,85812211.30253878
2025-01-09,Monte_Carlo_Min_Variance,509346595.2328851,138080932.27773482,43079987.28852369,150017994.5358715,OK,STATE_MIN_20_PT,85848123.41062081
2025-01-10,Monte_Carlo_Min_Variance,509468421.63398,138116827.29091525,43125175.73483801,150058737.47747156,OK,STATE_MIN_20_PT,85884018.42380124
2025-01-13,Monte_Carlo_Min_Variance,509522086.85736084,138214052.08771825,42962660.79078472,150177692.8481027,OK,STATE_MIN_20_PT,85981243.22060424
2025-01-14,Monte_Carlo_Min_Variance,509849890.7888665,138250256.2168299,43213658.892573364,150218294.54870808,OK,STATE_MIN_20_PT,86017447.34971589
2025-01-15,Monte_Carlo_Min_Variance,510557606.71052134,138280238.69200307,43864958.087633304,150244728.80012983,OK,STATE_MIN_20_PT,86047429.82488906
2025-01-16,Monte_Carlo_Min_Variance,510643021.73208934,138316117.80374715,43873686.85864717,150285535.9389399,OK,STATE_MIN_20_PT,86083308.93663314
2025-01-17,Monte_Carlo_Min_Variance,510885570.76667714,138351995.28369534,44045162.542849235,150320731.8093774,OK,STATE_MIN_20_PT,86119186.41658133
2025-01-20,Monte_Carlo_Min_Variance,511129055.38387483,138459939.12408102,44058238.840402715,150443196.28863606,OK,STATE_MIN_20_PT,86227130.25696701
2025-01-21,Monte_Carlo_Min_Variance,511052827.36088073,138501715.28717247,43886071.911081515,150497359.03187165,OK,STATE_MIN_20_PT,86268906.42005846
2025-01-22,Monte_Carlo_Min_Variance,511595200.39987093,138537501.28190798,44351784.26143783,150538233.72576997,OK,STATE_MIN_20_PT,86304692.41479397
2025-01-23,Monte_Carlo_Min_Variance,512106656.1232811,138573498.72701895,44786450.55791116,150579025.70759585,OK,STATE_MIN_20_PT,86340689.85990494
2025-01-24,Monte_Carlo_Min_Variance,512407834.41783637,138613915.90902326,44959726.41168545,150666510.96637255,OK,STATE_MIN_20_PT,86381107.04190925
2025-01-27,Monte_Carlo_Min_Variance,512616877.8749807,138721712.6868141,44939135.885432765,150788348.1719787,OK,STATE_MIN_20_PT,86488903.81970009
2025-01-28,Monte_Carlo_Min_Variance,512628469.7543956,138750365.74818307,44888103.30610095,150822319.56935647,OK,STATE_MIN_20_PT,86517556.88106906
2025-01-29,Monte_Carlo_Min_Variance,512907250.9781122,138787246.3262765,45088075.292084746,150864248.2289958,OK,STATE_MIN_20_PT,86554437.4591625
2025-01-30,Monte_Carlo_Min_Variance,512641531.18491673,138823278.36595687,44745432.47489977,150905139.21330494,OK,STATE_MIN_20_PT,86590469.49884287
2025-01-31,Monte_Carlo_Min_Variance,512818746.37192184,138847455.93362337,44843234.935128525,150960374.37241477,OK,STATE_MIN_20_PT,86614647.06650937
2025-02-03,Monte_Carlo_Min_Variance,513044485.62228125,138955655.01995057,44838063.61672592,151083085.8548497,OK,STATE_MIN_20_PT,86722846.15283656
2025-02-04,Monte_Carlo_Min_Variance,513223507.86036104,138992413.11429805,44937802.49153665,151125611.12377125,OK,STATE_MIN_20_PT,86759604.24718404
2025-02-05,Monte_Carlo_Min_Variance,513362479.82186335,139028413.55814216,45000051.14572767,151166333.98723838,OK,STATE_MIN_20_PT,86795604.69102815
